_id,event,match,alliance,team,scout,pregame.startPosition.x,pregame.startPosition.y,pregame.preload,start,actions[0].time,actions[1].time,actions[2].time,actions[3].time,actions[4].time,actions[5].time,actions[6].time,actions[7].time,actions[8].time,actions[9].time,actions[10].time,actions[11].time,actions[12].time,actions[13].time,actions[14].time,actions[15].time,actions[16].time,actions[17].time,actions[18].time,actions[19].time,actions[20].time,actions[21].time,actions[22].time,actions[23].time,actions[24].time,actions[25].time,actions[26].time,actions[27].time,actions[28].time,actions[29].time,actions[30].time,actions[31].time,actions[32].time,actions[33].time,actions[34].time,actions[35].time,actions[36].time,actions[37].time,actions[38].time,actions[39].time,actions[40].time,actions[41].time,actions[42].time,actions[43].time,actions[44].time,actions[45].time,actions[46].time,actions[47].time,actions[48].time,actions[49].time,actions[50].time,actions[51].time,actions[52].time,actions[53].time,actions[54].time,actions[55].time,actions[56].time,actions[57].time,actions[58].time,actions[59].time,actions[60].time,actions[61].time,actions[0].action,actions[1].action,actions[2].action,actions[3].action,actions[4].action,actions[5].action,actions[6].action,actions[7].action,actions[8].action,actions[9].action,actions[10].action,actions[11].action,actions[12].action,actions[13].action,actions[14].action,actions[15].action,actions[16].action,actions[17].action,actions[18].action,actions[19].action,actions[20].action,actions[21].action,actions[22].action,actions[23].action,actions[24].action,actions[25].action,actions[26].action,actions[27].action,actions[28].action,actions[29].action,actions[30].action,actions[31].action,actions[32].action,actions[33].action,actions[34].action,actions[35].action,actions[36].action,actions[37].action,actions[38].action,actions[39].action,actions[40].action,actions[41].action,actions[42].action,actions[43].action,actions[44].action,actions[45].action,actions[46].action,actions[47].action,actions[48].action,actions[49].action,actions[50].action,actions[51].action,actions[52].action,actions[53].action,actions[54].action,actions[55].action,actions[56].action,actions[57].action,actions[58].action,actions[59].action,actions[60].action,actions[61].action,actions[0].location,actions[1].location,actions[2].location,actions[3].location,actions[4].location,actions[5].location,actions[6].location,actions[7].location,actions[8].location,actions[9].location,actions[10].location,actions[11].location,actions[12].location,actions[13].location,actions[14].location,actions[15].location,actions[16].location,actions[17].location,actions[18].location,actions[19].location,actions[20].location,actions[21].location,actions[22].location,actions[23].location,actions[24].location,actions[25].location,actions[26].location,actions[27].location,actions[28].location,actions[29].location,actions[30].location,actions[31].location,actions[32].location,actions[33].location,actions[34].location,actions[35].location,actions[36].location,actions[37].location,actions[38].location,actions[39].location,actions[40].location,actions[41].location,actions[42].location,actions[43].location,actions[44].location,actions[45].location,actions[46].location,actions[47].location,actions[48].location,actions[49].location,actions[50].location,actions[51].location,actions[52].location,actions[53].location,actions[54].location,actions[55].location,actions[56].location,actions[57].location,actions[58].location,actions[59].location,actions[60].location,actions[61].location,actions[0].item,actions[1].item,actions[2].item,actions[3].item,actions[4].item,actions[5].item,actions[6].item,actions[7].item,actions[8].item,actions[9].item,actions[10].item,actions[11].item,actions[12].item,actions[13].item,actions[14].item,actions[15].item,actions[16].item,actions[17].item,actions[18].item,actions[19].item,actions[20].item,actions[21].item,actions[22].item,actions[23].item,actions[24].item,actions[25].item,actions[26].item,actions[27].item,actions[28].item,actions[29].item,actions[30].item,actions[31].item,actions[32].item,actions[33].item,actions[34].item,actions[35].item,actions[36].item,actions[37].item,actions[38].item,actions[39].item,actions[40].item,actions[41].item,actions[42].item,actions[43].item,actions[44].item,actions[45].item,actions[46].item,actions[47].item,actions[48].item,actions[49].item,actions[50].item,actions[51].item,actions[52].item,actions[53].item,actions[54].item,actions[55].item,actions[56].item,actions[57].item,actions[58].item,actions[59].item,actions[60].item,actions[61].item,actions[0].phase,actions[1].phase,actions[2].phase,actions[3].phase,actions[4].phase,actions[5].phase,actions[6].phase,actions[7].phase,actions[8].phase,actions[9].phase,actions[10].phase,actions[11].phase,actions[12].phase,actions[13].phase,actions[14].phase,actions[15].phase,actions[16].phase,actions[17].phase,actions[18].phase,actions[19].phase,actions[20].phase,actions[21].phase,actions[22].phase,actions[23].phase,actions[24].phase,actions[25].phase,actions[26].phase,actions[27].phase,actions[28].phase,actions[29].phase,actions[30].phase,actions[31].phase,actions[32].phase,actions[33].phase,actions[34].phase,actions[35].phase,actions[36].phase,actions[37].phase,actions[38].phase,actions[39].phase,actions[40].phase,actions[41].phase,actions[42].phase,actions[43].phase,actions[44].phase,actions[45].phase,actions[46].phase,actions[47].phase,actions[48].phase,actions[49].phase,actions[50].phase,actions[51].phase,actions[52].phase,actions[53].phase,actions[54].phase,actions[55].phase,actions[56].phase,actions[57].phase,actions[58].phase,actions[59].phase,actions[60].phase,actions[61].phase,actions[1].level,actions[2].level,actions[3].level,actions[4].level,actions[5].level,actions[6].level,actions[9].level,actions[10].level,actions[11].level,actions[12].level,actions[15].level,actions[16].level,actions[19].level,actions[20].level,actions[22].level,actions[23].level,actions[24].level,actions[25].level,actions[26].level,actions[27].level,actions[28].level,actions[29].level,actions[30].level,actions[31].level,actions[32].level,actions[33].level,actions[7].level,actions[13].level,actions[17].level,actions[8].level,actions[14].level,actions[18].level,actions[21].level,actions[35].level,actions[37].level,actions[39].level,actions[41].level,actions[43].level,actions[45].level,actions[47].level,actions[34].level,actions[36].level,actions[38].level,actions[40].level,actions[46].level,actions[48].level,actions[49].level,actions[42].level,actions[44].level,actions[50].level,actions[51].level,actions[52].level,actions[53].level,actions[54].level,actions[55].level,actions[56].level,actions[57].level,actions[58].level,actions[59].level,actions[60].level,actions[61].level,untimed.exitAuto,untimed.buddyClimb,untimed.parkMatch,postgame.strategy[0],postgame.strategy[1],postgame.strategy[2],postgame.strategy[3],postgame.strategy[4],postgame.rating,postgame.driverSkill,postgame.speed,postgame.thoughts,__v,climb.time,climb.type,climb.fails,actions[2].branch,actions[1].branch,actions[3].branch,actions[5].branch,actions[7].branch,actions[9].branch,actions[11].branch,actions[4].branch,actions[6].branch,actions[8].branch,actions[0].branch,actions[14].branch,actions[24].branch,actions[20].branch,actions[22].branch,actions[10].branch,actions[23].branch,actions[12].branch,actions[19].branch,actions[16].branch,actions[18].branch,actions[27].branch,actions[26].branch,actions[17].branch,actions[13].branch,actions[28].branch,actions[25].branch,actions[32].branch,actions[30].branch,actions[41].branch
68026671d0dcd3ec2b1f9b21,2025new,76,red,6940,CaseMiller,133,278,true,1744987589588,-1,150,146,144,143,140,139,130,124,123,121,118,115,111,108,104,102,96,93,89,84,81,76,71,68,56,49,44,39,33,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,,3,,2,,3,,,2,,3,,2,,2,,2,,,4,2,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,feeder,,,,6,6,6,,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680266734b3a81162b9f1b48,2025new,76,blue,108,Flem,134,272,true,1744987591256,-1,150,127,123,120,118,113,103,100,96,94,91,89,79,79,75,71,66,64,60,54,54,49,45,35,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,intake,score,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,reef,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,barge,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,3,,3,,3,,2,,,2,,2,,,,,,,,,4,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,coral,,,,,7,7,8,,0,0,none,0,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
680266734b3a81162b9f1b56,2025new,76,red,6738,Quareality,149,172,true,1744987592637,-1,134,132,131,120,119,115,104,92,87,73,68,61,60,56,55,47,33,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_right,reef,coral_station_right,reef,reef,barge,coral_station_right,reef,ground,reef,reef,ground,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,3,3,,,2,,,,,,,,,,,,,,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,coral,feeder,,,7,7,5,,0,0,none,0,,,,,,,,,,4,,5,,,,,,,,,,,,,,,,,,
680266a500a4e1258cb20553,2025new,76,red,125,Cbinder,115,104,true,1744987590962,-1,150,147,145,143,139,123,122,108,102,96,92,91,72,70,65,64,49,42,40,33,32,30,29,25,21,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,reef,barge,coral_station_left,reef,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,ground,barge,ground,barge,ground,ground,ground,barge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,algae,algae,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,4,4,,,,3,,1,1,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,cycle,coral,feeder,,,7,7,9,It missed occasionally but its speed and simultaneous dual control of coral algae is crazy ,0,1.018,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680266e0b86dd60282ced836,2025new,76,blue,10523,Conley,-52,190,true,1744987589357,-1,148,146,143,141,131,124,121,117,114,110,97,94,87,83,79,78,75,73,72,71,59,57,56,51,44,38,33,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,ground,reef,ground,reef,ground,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,1,1,4,4,3,3,2,,3,,,2,,4,4,2,2,1,,,,,4,3,3,4,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,8,9,7,I accidentally hit feeder instead of ground once. Good accuracy and could do ground coral.,0,0.737,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6802683318d73379f2eac2cf,2025new,77,red,9072,CaseMiller,123,70,true,1744988036584,-1,148,145,144,139,138,136,130,127,121,120,119,97,91,90,90,89,88,87,87,86,85,82,81,79,74,70,69,62,59,58,56,54,50,49,48,39,38,25,21,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,preload,reef,ground,reef,ground,reef,ground,reef,reef,ground,coral_station_right,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,barge,ground,barge,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,,,3,3,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,3,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,true,,true,coral,pickup,,,,8,8,8,,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6802683747a51a3b11837d35,2025new,77,red,948,Gabe Krueger,115,217,true,1744988036335,-1,149,147,130,125,119,118,111,108,103,101,93,90,85,84,69,67,61,56,50,47,43,41,29,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,ground,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,3,,2,,3,,2,,1,,,1,1,1,,,,,,,,,3,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,,,,,7,7,7,,0,16.969,deep,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6802684c18d73379f2eac2dd,2025new,77,blue,5472,Cbinder,11,157,true,1744988039126,-1,144,140,139,121,120,111,107,97,90,86,75,67,65,56,53,48,47,44,31,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,ground,reef,barge,ground,processor,reef,barge,coral_station_left,reef,coral_station_right,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,algae,algae,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,2,,2,,,,,,,,,,,,,,,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,coral,,,,4,5,5,Clears algae fills low coral,0,0,none,1,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
6802685647a51a3b11837d96,2025new,77,blue,188,Quareality,10,301,true,1744988038604,-1,149,146,144,141,139,131,128,127,122,116,105,100,96,93,90,86,82,79,76,71,68,61,59,54,53,51,49,44,43,41,37,34,29,27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,intake,score,score,intake,score,intake,miss,intake,score,intake,score,intake,score,intake,score,intake,score,intake,miss,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,reef,barge,reef,coral_station_right,barge,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,coral_station_right,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,coral,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,,,3,,3,,,3,,3,,2,,1,,2,,1,3,4,3,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,cycle,feeder,,,,7,7,8,,0,15.322,deep,0,,,,,,,,,,3,,,,,,4,,,,,,,,,,,,,,
680268696481dd7f21de0307,2025new,77,blue,148,Flem,150,250,true,1744988039962,-1,151,137,132,122,118,110,110,103,98,91,89,85,85,80,78,72,70,69,65,64,61,59,57,56,45,41,40,38,28,17,17,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,reef,ground,ground,reef,coral_station_left,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,reef,ground,barge,ground,barge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,4,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,4,3,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,coral,pickup,,,,7,7,9,,0,0.565,deep,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
680268931ed7078785bc3909,2025new,77,red,6147,Conley,154,72,true,1744988036151,-1,150,144,143,141,130,125,122,117,114,111,106,103,99,98,97,96,92,90,85,83,78,77,73,71,67,65,59,56,51,50,46,45,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,reef,barge,reef,barge,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,4,,3,,3,,,2,,2,,2,,2,,1,,1,,3,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,cycle,feeder,,,,9,10,10,Really fast coral,0,0,none,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,
68026a2d13482368f76af442,2025new,78,red,294,Conley,166,85,true,1744988481236,-1,149,146,144,142,139,130,125,120,112,106,99,96,94,86,85,80,72,70,68,66,63,62,58,56,53,51,47,45,41,40,35,24,22,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,drop,intake,score,intake,score,intake,score,intake,score,intake,drop,intake,drop,intake,score,intake,miss,intake,miss,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,coral_station_left,reef,coral_station_left,reef,reef,barge,reef,ground,coral_station_left,reef,coral_station_left,reef,ground,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,ground,coral_station_left,ground,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,coral_station_left,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,coral,coral,coral,coral,algae,algae,algae,algae,coral,coral,coral,coral,algae,algae,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,auto,auto,auto,auto,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,teleOp,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,,,4,,,,3,,,3,,,,,,2,,2,,3,,4,3,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,false,cycle,feeder,,,,8,6,9,Fast,0,0,none,1,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,
68026a3713482368f76af451,2025new,78,blue,10077,Cbinder,28,158,true,1744988481952,-1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intake,score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preload,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coral,coral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pregame,auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,true,defense,,,,,3,4,4,,0,0,none,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
